booking_id,tourist_id,hotel_id,destination_id,booking_date,check_in,check_out,season,payment_method,hotel_cost,food_cost,transport_cost,shopping_cost,activity_cost,discount,total_cost,stay_duration,revenue,profit,average_daily_cost
2093,183,249,115,2024-11-04,2024-12-25,2025-01-01,Winter,Debit Card,16873.99,9599.77,2276.25,1852.8,2444.43,261.71,32785.53,7,32785.53,6557.11,4683.65
2094,565,87,138,2023-10-28,2023-12-13,2023-12-16,Winter,Debit Card,5230.05,4996.8,2837.68,6509.1,2305.9,375.08,21504.45,3,21504.45,4300.89,7168.15
2095,756,471,74,2023-01-02,2023-01-21,2023-01-25,Winter,Net Banking,12154.56,13279.28,3847.88,10421.29,5214.6,1055.28,43862.33,4,43862.33,8772.47,10965.58
2096,73,421,87,2023-12-11,2024-01-22,2024-01-28,Winter,Debit Card,103911.54,9070.16,3603.2,3187.48,1593.62,7288.03,114077.97,6,114077.97,22815.59,19013.0
2097,59,178,170,2023-12-13,2024-01-28,2024-01-30,Winter,Net Banking,1929.76,2438.46,1024.52,5585.9,3715.89,261.21,14433.32,2,14433.32,2886.66,7216.66
2098,580,145,132,2024-10-13,2024-12-07,2024-12-11,Winter,Net Banking,87766.08,7681.16,4796.27,17247.45,1689.05,930.66,118249.35,4,118249.35,23649.87,29562.34
2099,560,479,134,2023-12-23,2024-01-19,2024-01-21,Winter,Cash,8441.42,3343.43,2028.82,2794.74,1756.48,947.45,17417.44,2,17417.44,3483.49,8708.72
2100,167,461,74,2024-04-30,2024-05-11,2024-05-14,Summer,Debit Card,7298.22,4685.92,3969.98,6123.34,1728.57,105.39,23700.64,3,23700.64,4740.13,7900.21
2101,424,107,110,2024-09-13,2024-11-04,2024-11-11,Autumn,Credit Card,5612.95,13579.39,9514.38,11110.41,3151.41,193.98,42774.56,7,42774.56,8554.91,6110.65
2102,882,414,60,2023-10-21,2023-12-13,2023-12-17,Winter,Cash,17127.8,2058.9,4414.01,7339.75,1381.33,1262.07,31059.72,4,31059.72,6211.94,7764.93
2103,509,453,100,2023-11-15,2023-12-05,2023-12-09,Winter,Debit Card,4491.0,4518.85,3808.25,8432.78,3253.96,314.0,24190.84,4,24190.84,4838.17,6047.71
2104,984,491,90,2022-12-10,2023-01-27,2023-01-30,Winter,Debit Card,7210.71,7829.74,5723.95,2518.7,1405.12,68.28,24619.94,3,24619.94,4923.99,8206.65
2105,812,448,196,2023-04-13,2023-06-12,2023-06-16,Monsoon,Net Banking,4713.36,6450.34,4406.44,3201.57,986.6,580.52,19177.79,4,19177.79,3835.56,4794.45
2106,73,463,151,2024-03-18,2024-04-19,2024-04-22,Summer,Net Banking,4653.57,5510.16,1869.83,876.8,2622.14,665.91,14866.59,3,14866.59,2973.32,4955.53
2107,245,54,60,2024-10-17,2024-11-06,2024-11-08,Autumn,Net Banking,25380.12,11505.64,8414.34,34958.95,12996.61,2563.39,90692.27,2,90692.27,18138.45,45346.14
2108,27,14,1,2023-03-22,2023-05-17,2023-05-19,Summer,Debit Card,1753.98,5606.91,3944.45,17133.03,5406.16,178.25,33666.28,2,33666.28,6733.26,16833.14
2109,940,23,36,2023-04-01,2023-04-10,2023-04-17,Summer,UPI,15307.88,6748.6,2428.16,819.74,4162.11,2233.07,27233.42,7,27233.42,5446.68,3890.49
2110,65,218,81,2024-07-16,2024-08-18,2024-08-25,Monsoon,Debit Card,8855.0,9772.25,2262.46,10221.7,4515.84,1144.79,34482.46,7,34482.46,6896.49,4926.07
2111,875,6,31,2023-04-09,2023-05-01,2023-05-04,Summer,UPI,14232.87,4489.31,2023.25,7242.37,1573.75,276.92,29284.63,3,29284.63,5856.93,9761.54
2112,45,211,130,2023-05-20,2023-05-26,2023-05-30,Summer,Net Banking,10898.16,7242.0,3772.61,10522.65,4310.9,383.2,36363.12,4,36363.12,7272.62,9090.78
2113,376,171,106,2024-11-25,2024-12-19,2024-12-22,Winter,Credit Card,12552.3,9486.76,8078.71,19970.13,5792.43,240.82,55639.51,3,55639.51,11127.9,18546.5
2114,238,306,195,2024-10-26,2024-12-25,2025-01-01,Winter,Net Banking,24344.18,9740.01,2680.69,7555.46,6467.73,2595.48,48192.59,7,48192.59,9638.52,6884.66
2115,820,392,188,2024-08-14,2024-09-23,2024-09-28,Autumn,Net Banking,17163.35,11352.79,7884.4,18356.49,7053.38,560.57,61249.84,5,61249.84,12249.97,12249.97
2116,492,238,96,2023-07-08,2023-07-26,2023-08-01,Monsoon,Cash,54046.68,3756.22,4883.85,2232.06,2097.65,5154.93,61861.53,6,61861.53,12372.31,10310.25
2117,165,22,63,2024-04-01,2024-04-08,2024-04-12,Summer,UPI,4793.52,2701.45,2011.65,3415.83,2254.52,668.26,14508.71,4,14508.71,2901.74,3627.18
2118,828,425,89,2024-01-07,2024-02-27,2024-03-01,Winter,UPI,3263.19,3619.1,5799.75,12340.64,4041.38,476.99,28587.07,3,28587.07,5717.41,9529.02
2119,674,207,77,2023-05-24,2023-07-08,2023-07-15,Monsoon,Credit Card,39191.25,12874.1,5288.11,5741.97,2988.14,1132.86,64950.71,7,64950.71,12990.14,9278.67
2120,583,55,8,2024-05-22,2024-07-08,2024-07-13,Monsoon,Debit Card,8170.15,2747.26,4602.11,8272.39,2603.33,940.23,25455.01,5,25455.01,5091.0,5091.0
2121,598,94,23,2024-10-03,2024-10-09,2024-10-14,Autumn,Debit Card,14197.55,22947.18,15803.14,32270.59,1906.26,2080.91,85043.81,5,85043.81,17008.76,17008.76
2122,757,240,186,2023-11-28,2023-12-25,2023-12-28,Winter,Net Banking,29289.36,7227.27,3809.56,993.06,6540.56,1577.41,46282.4,3,46282.4,9256.48,15427.47
2123,665,179,122,2023-06-27,2023-07-22,2023-07-26,Monsoon,UPI,38837.76,15243.64,8795.35,9003.51,7573.45,3006.91,76446.8,4,76446.8,15289.36,19111.7
2124,608,347,53,2024-04-16,2024-05-23,2024-05-29,Summer,Cash,32072.04,42294.35,12064.57,31562.17,9918.74,4317.64,123594.23,6,123594.23,24718.85,20599.04
2125,139,500,84,2023-12-18,2023-12-25,2024-01-01,Winter,Credit Card,11939.69,8283.08,1559.35,6660.84,3739.48,38.8,32143.64,7,32143.64,6428.73,4591.95
2126,775,317,124,2023-02-08,2023-04-04,2023-04-07,Summer,UPI,13210.05,3311.4,3752.33,3670.61,2221.23,1372.89,24792.73,3,24792.73,4958.55,8264.24
2127,914,484,114,2023-04-29,2023-05-23,2023-05-29,Summer,Net Banking,14030.52,13359.39,2654.55,8368.77,7657.25,313.45,45757.03,6,45757.03,9151.41,7626.17
2128,444,65,153,2024-06-21,2024-07-27,2024-07-29,Monsoon,UPI,48207.48,5377.71,5315.42,1643.28,6636.43,7084.06,60096.26,2,60096.26,12019.25,30048.13
2129,515,238,96,2023-05-19,2023-06-08,2023-06-11,Monsoon,UPI,27023.34,7169.2,2376.05,5705.31,3056.3,3185.36,42144.84,3,42144.84,8428.97,14048.28
2130,30,238,96,2024-04-28,2024-05-27,2024-06-03,Summer,Net Banking,63054.46,11613.12,3265.18,6135.64,2190.1,8438.03,77820.47,7,77820.47,15564.09,11117.21
2131,616,416,153,2023-08-07,2023-08-25,2023-09-01,Monsoon,Credit Card,10140.41,6238.21,4842.03,5134.26,853.85,705.83,26502.93,7,26502.93,5300.59,3786.13
2132,640,305,46,2023-11-09,2023-12-09,2023-12-15,Winter,Debit Card,12306.36,11105.34,2178.65,17101.46,1848.48,1715.06,42825.23,6,42825.23,8565.05,7137.54
2133,697,99,101,2024-01-02,2024-01-25,2024-01-28,Winter,Debit Card,13533.75,9408.86,15322.63,33203.77,10485.68,1655.7,80298.99,3,80298.99,16059.8,26766.33
2134,100,262,162,2023-09-17,2023-10-15,2023-10-21,Autumn,Credit Card,29145.24,11077.83,2898.52,215.74,1449.3,3950.03,40836.6,6,40836.6,8167.32,6806.1
2135,472,139,149,2023-02-11,2023-03-12,2023-03-19,Summer,Net Banking,64904.84,6608.19,4890.02,7939.48,3237.16,3218.67,84361.02,7,84361.02,16872.2,12051.57
2136,390,71,108,2023-04-25,2023-05-07,2023-05-09,Summer,UPI,3985.56,3192.31,6386.31,2043.77,6166.59,538.64,21235.9,2,21235.9,4247.18,10617.95
2137,656,71,108,2023-01-05,2023-01-16,2023-01-19,Winter,Net Banking,5978.34,7961.88,3268.1,14113.07,3171.03,115.32,34377.1,3,34377.1,6875.42,11459.03
2138,78,346,192,2023-02-20,2023-04-21,2023-04-26,Summer,Net Banking,10265.45,14809.79,9569.85,14965.26,3558.76,308.22,52860.89,5,52860.89,10572.18,10572.18
2139,272,343,30,2024-01-23,2024-02-04,2024-02-09,Winter,Credit Card,23538.25,19449.81,4501.36,15288.95,4996.13,2157.67,65616.83,5,65616.83,13123.37,13123.37
2140,277,377,97,2023-03-27,2023-04-18,2023-04-22,Summer,UPI,18005.16,5864.27,7294.96,17941.68,2895.4,2623.06,49378.41,4,49378.41,9875.68,12344.6
2141,412,272,11,2024-02-23,2024-04-02,2024-04-04,Summer,UPI,5040.54,6398.18,5979.81,15337.78,2858.95,23.74,35591.52,2,35591.52,7118.3,17795.76
2142,819,99,101,2023-12-21,2024-01-18,2024-01-24,Winter,Debit Card,27067.5,20858.59,6089.41,13873.29,7643.04,2991.54,72540.29,6,72540.29,14508.06,12090.05
2143,644,171,106,2023-10-10,2023-11-17,2023-11-19,Autumn,UPI,8368.2,1951.3,7602.23,5690.74,6399.01,898.83,29112.65,2,29112.65,5822.53,14556.32
2144,521,46,118,2024-07-08,2024-07-26,2024-07-30,Monsoon,UPI,5239.84,6730.18,4289.78,9120.69,1753.45,220.47,26913.47,4,26913.47,5382.69,6728.37
2145,719,243,181,2024-05-17,2024-06-09,2024-06-13,Monsoon,Cash,48950.96,7817.6,7519.13,4415.08,2828.55,2072.91,69458.41,4,69458.41,13891.68,17364.6
2146,55,25,106,2024-05-11,2024-06-19,2024-06-25,Monsoon,Debit Card,34764.48,23441.66,11467.25,4532.61,11145.62,2385.58,82966.04,6,82966.04,16593.21,13827.67
2147,826,187,23,2024-11-03,2024-12-15,2024-12-18,Winter,Cash,9913.53,5548.25,6491.43,5224.56,5968.11,30.78,33115.1,3,33115.1,6623.02,11038.37
2148,104,72,28,2023-12-29,2024-02-01,2024-02-04,Winter,UPI,3248.34,2639.77,4911.05,7311.39,2610.68,21.21,20700.02,3,20700.02,4140.0,6900.01
2149,774,223,77,2022-12-09,2023-02-05,2023-02-12,Winter,UPI,76745.9,16843.43,5522.88,2866.48,7665.39,4150.83,105493.25,7,105493.25,21098.65,15070.46
2150,961,458,163,2024-10-24,2024-11-10,2024-11-12,Autumn,Net Banking,9815.0,3321.55,1870.43,3717.33,2771.8,340.29,21155.82,2,21155.82,4231.16,10577.91
2151,697,355,193,2024-05-21,2024-07-08,2024-07-15,Monsoon,Cash,21829.64,31821.89,11248.76,34118.47,13616.67,1506.01,111129.42,7,111129.42,22225.88,15875.63
2152,587,184,183,2023-04-04,2023-04-14,2023-04-19,Summer,Cash,108038.3,9327.46,3279.64,7259.09,1676.43,12939.29,116641.63,5,116641.63,23328.33,23328.33
2153,620,358,162,2024-08-10,2024-09-23,2024-09-27,Autumn,Net Banking,8540.28,12796.55,9006.77,3466.01,6075.96,929.59,38955.98,4,38955.98,7791.2,9739.0
2154,505,364,108,2023-07-26,2023-09-15,2023-09-17,Autumn,Cash,4486.26,1685.75,4400.03,9317.75,1479.51,15.93,21353.37,2,21353.37,4270.67,10676.68
2155,219,308,163,2024-11-11,2024-12-28,2024-12-31,Winter,Net Banking,32358.93,11676.9,10248.04,33052.39,5209.86,147.55,92398.57,3,92398.57,18479.71,30799.52
2156,683,142,40,2024-11-25,2024-12-24,2024-12-28,Winter,UPI,53354.28,4672.43,2976.27,6799.92,4079.24,7659.02,64223.12,4,64223.12,12844.62,16055.78
2157,988,9,171,2023-06-24,2023-08-23,2023-08-26,Monsoon,Cash,35410.26,4733.06,1647.74,4768.28,2774.47,3607.44,45726.37,3,45726.37,9145.27,15242.12
2158,347,301,130,2023-03-22,2023-05-15,2023-05-20,Summer,Net Banking,8920.65,6111.39,2091.63,2062.78,1235.69,935.61,19486.53,5,19486.53,3897.31,3897.31
2159,223,467,147,2024-08-17,2024-10-07,2024-10-10,Autumn,Net Banking,6221.61,3840.13,1863.79,4182.31,3111.64,174.62,19044.86,3,19044.86,3808.97,6348.29
2160,845,491,90,2023-04-18,2023-05-01,2023-05-06,Summer,Credit Card,12017.85,6172.88,4026.36,677.12,1177.99,1132.14,22940.06,5,22940.06,4588.01,4588.01
2161,258,489,83,2024-11-02,2024-12-19,2024-12-24,Winter,UPI,20645.5,7423.78,5376.37,6501.46,3145.78,769.95,42322.94,5,42322.94,8464.59,8464.59
2162,993,14,1,2023-07-08,2023-08-18,2023-08-24,Monsoon,Debit Card,5261.94,3589.44,2812.7,303.21,3334.65,779.93,14522.01,6,14522.01,2904.4,2420.34
2163,53,244,133,2023-07-13,2023-08-15,2023-08-18,Monsoon,Credit Card,2885.73,21314.97,12417.13,35600.55,13002.51,119.1,85101.79,3,85101.79,17020.36,28367.26
2164,88,380,83,2024-02-08,2024-04-02,2024-04-05,Summer,Net Banking,25128.69,8125.72,8983.32,10917.67,6125.58,2626.16,56654.82,3,56654.82,11330.96,18884.94
2165,539,77,117,2023-03-19,2023-05-01,2023-05-03,Summer,Net Banking,2784.22,2614.01,1998.14,11793.76,3908.81,363.93,22735.01,2,22735.01,4547.0,11367.5
2166,967,386,80,2024-02-25,2024-03-12,2024-03-15,Summer,Cash,37341.75,11963.69,7597.41,11404.7,6406.98,736.03,73978.5,3,73978.5,14795.7,24659.5
2167,215,39,190,2024-09-30,2024-10-12,2024-10-17,Autumn,UPI,13385.3,21027.95,12543.19,7117.23,4277.31,1644.49,56706.49,5,56706.49,11341.3,11341.3
2168,565,270,58,2024-08-23,2024-08-28,2024-09-03,Monsoon,UPI,75306.48,11450.63,2859.43,117.87,3841.6,8294.01,85282.0,6,85282.0,17056.4,14213.67
2169,125,485,188,2022-12-31,2023-02-02,2023-02-08,Winter,Cash,38597.7,6808.77,3598.5,5156.74,3234.8,1878.99,55517.52,6,55517.52,11103.5,9252.92
2170,700,278,158,2023-04-23,2023-05-19,2023-05-25,Summer,Credit Card,70953.06,5732.95,1172.38,6186.13,3680.56,1872.9,85852.18,6,85852.18,17170.44,14308.7
2171,255,201,166,2024-04-22,2024-05-22,2024-05-25,Summer,Net Banking,13819.05,2300.92,2716.99,3391.17,2390.62,258.78,24359.97,3,24359.97,4871.99,8119.99
2172,786,354,69,2024-02-07,2024-02-26,2024-03-04,Winter,Cash,24245.9,11410.38,6567.34,16439.48,5196.47,2504.99,61354.58,7,61354.58,12270.92,8764.94
2173,929,206,28,2024-01-23,2024-02-13,2024-02-20,Winter,Debit Card,31936.66,23859.36,6154.37,3621.42,4516.16,1372.65,68715.32,7,68715.32,13743.06,9816.47
2174,436,402,16,2024-10-25,2024-11-15,2024-11-17,Autumn,Net Banking,10576.22,4801.93,6687.25,12096.28,5278.35,894.18,38545.85,2,38545.85,7709.17,19272.92
2175,754,427,29,2024-11-23,2024-12-18,2024-12-23,Winter,UPI,11877.2,12878.02,8695.7,1548.78,3390.34,1444.94,36945.1,5,36945.1,7389.02,7389.02
2176,448,235,68,2024-07-31,2024-08-10,2024-08-16,Monsoon,Net Banking,32979.36,8623.33,3612.48,4500.17,2639.03,1568.32,50786.05,6,50786.05,10157.21,8464.34
2177,466,243,181,2022-11-29,2023-01-09,2023-01-12,Winter,Credit Card,36713.22,3440.22,2063.88,6757.89,2591.73,5497.85,46069.09,3,46069.09,9213.82,15356.36
2178,949,458,163,2023-01-07,2023-02-15,2023-02-17,Winter,UPI,9815.0,4178.14,3907.62,8684.51,4611.84,572.67,30624.44,2,30624.44,6124.89,15312.22
2179,70,411,35,2024-05-13,2024-06-12,2024-06-18,Monsoon,Debit Card,7863.42,11871.75,4599.74,9027.67,988.47,59.18,34291.87,6,34291.87,6858.37,5715.31
2180,995,397,169,2023-09-01,2023-10-22,2023-10-25,Autumn,Net Banking,3368.34,5787.73,4855.6,7763.14,912.33,184.02,22503.12,3,22503.12,4500.62,7501.04
2181,913,248,97,2023-10-07,2023-12-05,2023-12-08,Winter,Credit Card,11509.14,1620.89,4121.71,4578.35,2270.82,994.57,23106.34,3,23106.34,4621.27,7702.11
2182,807,301,130,2022-12-17,2023-02-05,2023-02-09,Winter,Debit Card,7136.52,8085.03,5106.88,394.42,5062.34,839.77,24945.42,4,24945.42,4989.08,6236.36
2183,875,1,50,2024-08-21,2024-10-16,2024-10-22,Autumn,Debit Card,73867.14,6665.38,3423.0,6977.83,1219.39,2240.22,89912.52,6,89912.52,17982.5,14985.42
2184,932,138,24,2023-01-13,2023-02-27,2023-03-04,Winter,UPI,75109.85,7406.77,1500.04,5155.83,2017.89,10547.8,80642.58,5,80642.58,16128.52,16128.52
2185,274,316,185,2024-09-07,2024-10-28,2024-11-02,Autumn,Credit Card,12051.65,16045.51,8410.15,8523.8,1174.26,492.35,45713.02,5,45713.02,9142.6,9142.6
2186,387,51,5,2023-10-09,2023-12-08,2023-12-13,Winter,Credit Card,10394.15,19892.99,8271.47,14665.11,1555.41,1352.83,53426.3,5,53426.3,10685.26,10685.26
2187,500,159,92,2024-10-09,2024-11-07,2024-11-13,Autumn,Net Banking,86853.54,3742.03,3912.84,8259.26,3661.28,3105.38,103323.57,6,103323.57,20664.71,17220.6
2188,933,360,25,2023-06-18,2023-06-28,2023-07-02,Monsoon,Net Banking,13775.4,12494.47,8399.93,16648.98,6173.37,526.84,56965.31,4,56965.31,11393.06,14241.33
2189,384,427,29,2024-09-27,2024-11-04,2024-11-07,Autumn,UPI,7126.32,17717.07,14031.84,11073.82,5253.08,522.75,54679.38,3,54679.38,10935.88,18226.46
2190,371,452,116,2023-04-28,2023-05-09,2023-05-16,Summer,Cash,28523.67,31617.68,10369.81,15057.54,10730.91,2935.3,93364.31,7,93364.31,18672.86,13337.76
2191,177,43,142,2023-10-18,2023-12-07,2023-12-10,Winter,Cash,14666.31,5412.84,4337.99,5241.53,3442.79,2020.22,31081.24,3,31081.24,6216.25,10360.41
2192,126,161,135,2023-04-28,2023-06-01,2023-06-08,Monsoon,Credit Card,19641.02,10299.65,8782.84,11912.71,942.34,2116.44,49462.12,7,49462.12,9892.42,7066.02
2193,971,262,162,2024-03-11,2024-04-14,2024-04-19,Summer,Credit Card,24287.7,5225.34,4310.51,2659.19,3069.31,1692.83,37859.22,5,37859.22,7571.84,7571.84
2194,713,195,190,2024-04-10,2024-05-11,2024-05-17,Summer,Cash,31704.42,18972.76,5952.46,16054.98,3431.78,3893.9,72222.5,6,72222.5,14444.5,12037.08
2195,318,190,89,2024-04-22,2024-06-16,2024-06-23,Monsoon,Net Banking,80835.16,41019.38,9352.78,13407.94,7770.31,5250.53,147135.04,7,147135.04,29427.01,21019.29
2196,411,441,80,2024-04-23,2024-06-02,2024-06-06,Monsoon,Debit Card,6124.44,3690.94,6632.74,16709.86,6254.17,128.32,39283.83,4,39283.83,7856.77,9820.96
2197,447,160,127,2024-03-28,2024-04-06,2024-04-11,Summer,UPI,4322.7,10674.62,11854.46,19342.31,8038.36,87.12,54145.33,5,54145.33,10829.07,10829.07
2198,572,257,2,2023-05-18,2023-06-15,2023-06-19,Monsoon,UPI,9560.08,2850.46,1019.79,770.05,2949.41,518.85,16630.94,4,16630.94,3326.19,4157.73
2199,42,213,91,2023-09-24,2023-11-20,2023-11-26,Autumn,Net Banking,22091.34,18094.91,3471.55,9471.36,5846.27,913.35,58062.08,6,58062.08,11612.42,9677.01
2200,64,195,190,2023-09-09,2023-10-10,2023-10-15,Autumn,Debit Card,26420.35,6881.17,1983.02,8001.0,807.02,979.55,43113.01,5,43113.01,8622.6,8622.6
2201,199,46,118,2023-04-23,2023-06-19,2023-06-22,Monsoon,Debit Card,3929.88,9348.46,8257.23,1952.9,1605.84,512.17,24582.14,3,24582.14,4916.43,8194.05
2202,270,343,30,2023-12-03,2024-01-09,2024-01-15,Winter,UPI,28245.9,6088.24,2992.61,3715.31,2937.85,1506.12,42473.79,6,42473.79,8494.76,7078.96
2203,584,202,3,2023-02-20,2023-03-09,2023-03-14,Summer,Cash,22022.85,21351.4,7242.5,16373.62,13816.6,697.42,80109.55,5,80109.55,16021.91,16021.91
2204,75,480,91,2023-05-15,2023-06-21,2023-06-26,Monsoon,Credit Card,111462.85,13365.87,4162.89,17439.83,6918.01,15279.34,138070.11,5,138070.11,27614.02,27614.02
2205,443,499,197,2023-09-29,2023-11-26,2023-12-02,Autumn,Cash,24190.8,11157.5,8173.63,9669.57,5085.06,247.8,58028.76,6,58028.76,11605.75,9671.46
2206,670,274,158,2024-10-24,2024-11-22,2024-11-24,Autumn,Credit Card,25798.16,5040.03,7199.8,17877.35,5781.95,3545.16,58152.13,2,58152.13,11630.43,29076.06
2207,443,67,101,2024-01-27,2024-02-20,2024-02-27,Winter,Net Banking,30582.37,14255.11,8632.64,10654.4,3378.01,4061.3,63441.23,7,63441.23,12688.25,9063.03
2208,959,275,135,2024-03-18,2024-05-17,2024-05-21,Summer,Credit Card,9090.84,8840.66,6046.95,3442.31,3932.73,991.2,30362.29,4,30362.29,6072.46,7590.57
2209,621,454,119,2023-12-22,2023-12-27,2023-12-30,Winter,Net Banking,17028.39,5159.36,3426.87,581.28,3253.19,1584.03,27865.06,3,27865.06,5573.01,9288.35
2210,877,369,40,2023-09-22,2023-09-27,2023-09-30,Autumn,Cash,35697.15,10436.37,5070.22,1815.47,1710.22,4154.32,50575.11,3,50575.11,10115.02,16858.37
2211,821,188,180,2023-07-30,2023-08-21,2023-08-25,Monsoon,Net Banking,3965.12,3029.13,2218.98,9862.23,1447.32,409.57,20113.21,4,20113.21,4022.64,5028.3
2212,155,19,173,2024-02-12,2024-03-14,2024-03-17,Summer,Debit Card,4334.31,4207.32,4941.64,3528.07,2326.73,187.21,19150.86,3,19150.86,3830.17,6383.62
2213,750,68,7,2024-03-21,2024-05-08,2024-05-14,Summer,Credit Card,9272.22,20861.43,1904.35,965.78,4015.45,435.84,36583.39,6,36583.39,7316.68,6097.23
2214,876,305,46,2024-09-16,2024-11-03,2024-11-07,Autumn,Debit Card,8204.24,2367.73,4536.58,5292.2,1163.69,1166.72,20397.72,4,20397.72,4079.54,5099.43
2215,51,250,24,2023-04-03,2023-05-25,2023-05-31,Summer,Debit Card,13879.14,9637.51,1987.01,1840.96,689.38,1216.35,26817.65,6,26817.65,5363.53,4469.61
2216,963,452,116,2024-05-19,2024-06-01,2024-06-05,Monsoon,UPI,16299.24,2023.46,4711.49,2022.12,584.17,1515.18,24125.3,4,24125.3,4825.06,6031.32
2217,480,248,97,2023-01-19,2023-03-08,2023-03-12,Summer,Debit Card,15345.52,7632.22,1516.87,8698.47,2161.5,1480.24,33874.34,4,33874.34,6774.87,8468.58
2218,502,224,88,2024-01-16,2024-02-15,2024-02-17,Winter,Net Banking,4150.4,2763.64,4855.74,18940.27,3362.87,192.98,33879.94,2,33879.94,6775.99,16939.97
2219,949,55,8,2023-04-07,2023-05-06,2023-05-11,Summer,Net Banking,8170.15,5927.66,8217.47,4447.14,2268.08,945.98,28084.52,5,28084.52,5616.9,5616.9
2220,763,446,176,2023-12-03,2024-01-06,2024-01-13,Winter,Credit Card,71956.29,12238.82,4846.88,3457.46,3768.08,1060.15,95207.38,7,95207.38,19041.48,13601.05
2221,906,131,58,2023-12-01,2023-12-21,2023-12-27,Winter,Credit Card,18510.18,6929.98,2890.2,8546.78,2388.58,1702.11,37563.61,6,37563.61,7512.72,6260.6
2222,907,170,90,2024-06-23,2024-07-26,2024-07-31,Monsoon,Debit Card,10962.95,7405.45,8168.87,10169.49,6137.48,991.63,41852.61,5,41852.61,8370.52,8370.52
2223,619,443,38,2023-11-16,2024-01-04,2024-01-10,Winter,Credit Card,13777.32,4332.34,2766.42,5994.54,2485.76,1627.47,27728.91,6,27728.91,5545.78,4621.48
2224,323,237,170,2023-07-16,2023-09-10,2023-09-13,Autumn,Credit Card,6962.1,5053.97,1358.29,9404.12,1154.41,185.13,23747.76,3,23747.76,4749.55,7915.92
2225,854,475,177,2024-07-10,2024-07-20,2024-07-22,Monsoon,Credit Card,6462.18,5672.56,7805.95,3412.62,2482.47,208.98,25626.8,2,25626.8,5125.36,12813.4
2226,274,149,33,2023-03-01,2023-04-24,2023-04-30,Summer,Net Banking,60497.82,16588.31,4023.06,3126.2,6321.03,8378.4,82178.02,6,82178.02,16435.6,13696.34
2227,8,324,148,2023-01-04,2023-02-06,2023-02-11,Winter,Cash,80557.0,7726.18,2931.92,9155.02,6237.22,6129.63,100477.71,5,100477.71,20095.54,20095.54
2228,904,472,158,2024-05-18,2024-06-22,2024-06-24,Monsoon,Credit Card,3274.52,2804.75,1873.2,5404.07,1802.47,19.4,15139.61,2,15139.61,3027.92,7569.8
2229,45,302,142,2022-12-21,2023-01-22,2023-01-25,Winter,Debit Card,13846.89,10942.13,14124.73,15268.63,13862.49,1935.44,66109.43,3,66109.43,13221.89,22036.48
2230,906,170,90,2024-03-18,2024-04-18,2024-04-20,Summer,Net Banking,4385.18,1497.1,3632.28,9639.27,2789.78,158.74,21784.87,2,21784.87,4356.97,10892.44
2231,281,412,198,2023-05-23,2023-06-08,2023-06-15,Monsoon,UPI,99337.84,21798.86,4346.69,14201.14,5692.51,6155.61,139221.43,7,139221.43,27844.29,19888.78
2232,885,271,76,2023-03-19,2023-04-11,2023-04-18,Summer,Net Banking,19235.37,22431.79,4663.18,9310.79,4465.56,904.78,59201.91,7,59201.91,11840.38,8457.42
2233,775,35,26,2024-06-10,2024-08-04,2024-08-11,Monsoon,Net Banking,88314.03,7656.77,3698.48,3589.75,3359.54,4781.29,101837.28,7,101837.28,20367.46,14548.18
2234,594,210,186,2024-03-25,2024-04-01,2024-04-08,Summer,Debit Card,13195.91,39261.82,10046.93,11331.96,4097.46,1668.64,76265.44,7,76265.44,15253.09,10895.06
2235,755,140,61,2023-05-29,2023-06-03,2023-06-09,Monsoon,Debit Card,34225.02,4656.1,4549.21,3260.68,3063.23,1737.83,48016.41,6,48016.41,9603.28,8002.74
2236,492,470,157,2024-07-07,2024-08-27,2024-08-30,Monsoon,Net Banking,74346.66,4385.28,1919.41,3964.99,657.76,781.61,84492.49,3,84492.49,16898.5,28164.16
2237,148,480,91,2023-05-17,2023-06-02,2023-06-08,Monsoon,Net Banking,133755.42,3416.15,1309.91,7900.75,1043.39,11844.13,135581.49,6,135581.49,27116.3,22596.91
2238,147,63,185,2022-11-28,2023-01-12,2023-01-15,Winter,UPI,3397.29,5516.21,3684.69,6061.11,1081.68,325.1,19415.88,3,19415.88,3883.18,6471.96
2239,34,45,159,2024-06-19,2024-07-19,2024-07-22,Monsoon,Cash,3763.35,2671.35,2843.46,4325.18,2762.44,333.99,16031.79,3,16031.79,3206.36,5343.93
2240,337,102,55,2024-07-31,2024-08-18,2024-08-25,Monsoon,UPI,23457.14,22782.01,5223.0,13740.76,1168.33,3345.75,63025.49,7,63025.49,12605.1,9003.64
2241,449,259,154,2024-01-12,2024-02-13,2024-02-18,Winter,Net Banking,11491.8,7056.75,3751.33,2219.81,3752.5,1412.77,26859.42,5,26859.42,5371.88,5371.88
