booking_id,tourist_id,hotel_id,destination_id,booking_date,check_in,check_out,season,payment_method,hotel_cost,food_cost,transport_cost,shopping_cost,activity_cost,discount,total_cost
2662,540,500,84,2024-04-29,2024-05-17,2024-05-22,Summer,Cash,8528.35,3770.92,1900.76,9874.38,1984.88,1210.59,24848.7
2663,568,96,90,2023-02-12,2023-02-17,2023-02-23,Winter,Cash,6517.44,4882.26,1270.43,1067.09,1311.6,904.69,14144.13
2664,863,279,99,2023-04-13,2023-04-18,2023-04-21,Summer,Net Banking,6296.46,8741.54,9876.85,8753.42,6183.01,218.47,39632.81
2665,127,50,12,2023-05-07,2023-05-15,2023-05-22,Summer,UPI,97951.84,17164.91,4648.96,5511.58,3207.35,4533.99,123950.65
2666,451,439,59,2023-05-07,2023-06-01,2023-06-04,Monsoon,UPI,11117.58,10614.93,17183.89,18676.24,12561.11,1529.59,68624.16
2667,566,371,120,2023-01-19,2023-02-25,2023-02-27,Winter,Cash,3465.06,3433.38,3258.6,7460.32,2311.16,167.37,19761.15
2668,826,477,50,2024-03-12,2024-04-16,2024-04-22,Summer,Cash,33987.9,17773.02,8723.01,9278.01,5538.82,1117.43,74183.33
2669,72,191,71,2024-05-10,2024-06-04,2024-06-07,Monsoon,Debit Card,14169.75,4845.77,2784.99,161.37,1938.38,1447.57,22452.69
2670,506,32,78,2024-05-15,2024-07-07,2024-07-10,Monsoon,Credit Card,7179.51,3508.94,7479.12,1243.58,3613.72,100.48,22924.39
2671,107,494,162,2024-08-05,2024-08-24,2024-08-26,Monsoon,Cash,22326.3,1734.71,1822.25,1140.89,1166.1,2294.63,25895.62
2672,236,250,24,2023-06-10,2023-06-15,2023-06-18,Monsoon,Net Banking,6939.57,4075.06,3608.52,274.82,841.33,560.49,15178.81
2673,141,451,191,2022-12-13,2023-01-10,2023-01-16,Winter,Debit Card,11342.22,6130.36,2835.94,1737.01,2049.82,459.87,23635.48
2674,998,355,193,2024-04-04,2024-05-14,2024-05-18,Summer,Net Banking,12474.08,3463.01,2440.74,7893.4,1624.44,1436.59,26459.08
2675,968,169,182,2023-10-22,2023-12-11,2023-12-14,Winter,Net Banking,4677.81,5131.81,4760.2,6242.72,918.76,17.0,21714.3
2676,462,82,148,2023-11-23,2023-12-20,2023-12-25,Winter,Cash,55891.6,17190.56,9757.56,453.88,2639.08,5829.41,80103.27
2677,719,165,158,2022-12-07,2023-01-19,2023-01-24,Winter,Cash,10922.85,16105.94,8550.27,13454.26,2649.38,713.43,50969.27
2678,975,361,89,2023-05-07,2023-06-27,2023-07-02,Monsoon,UPI,113726.35,9416.36,3483.6,19394.66,2822.1,15805.92,133037.15
2679,652,186,112,2024-09-06,2024-10-23,2024-10-27,Autumn,Net Banking,21345.72,8830.93,8905.97,173.16,5858.5,155.3,44958.98
2680,747,202,3,2024-05-29,2024-07-20,2024-07-26,Monsoon,Debit Card,26427.42,3318.92,4923.87,715.54,3594.92,3425.37,35555.3
2681,81,156,136,2024-11-09,2024-12-24,2024-12-30,Winter,Credit Card,35375.52,11679.1,5247.04,10276.4,6210.29,4157.13,64631.22
2682,279,489,83,2024-05-27,2024-06-17,2024-06-19,Monsoon,Credit Card,8258.2,1040.65,4557.84,374.1,1525.11,510.78,15245.12
2683,870,184,183,2024-04-05,2024-05-13,2024-05-16,Summer,UPI,64822.98,8627.55,5655.52,7932.96,1973.5,3950.52,85061.99
2684,289,459,97,2023-06-05,2023-06-28,2023-07-03,Monsoon,Net Banking,11754.15,3509.13,2773.93,605.19,3881.66,935.06,21589.0
2685,714,241,174,2023-06-27,2023-08-03,2023-08-05,Monsoon,Debit Card,10233.32,10809.95,5137.45,29319.4,6246.59,1045.74,60700.97
2686,382,31,19,2023-06-01,2023-07-12,2023-07-16,Monsoon,Cash,19588.88,2134.97,1961.06,3381.98,575.37,2550.53,25091.73
2687,952,436,91,2023-12-31,2024-01-09,2024-01-16,Winter,Net Banking,41887.86,21359.02,5848.22,16079.06,6997.3,6098.68,86072.78
2688,678,199,151,2023-10-14,2023-10-21,2023-10-28,Autumn,Debit Card,15568.07,11657.38,1625.24,2475.05,2543.78,938.76,32930.76
2689,60,84,91,2024-04-03,2024-05-04,2024-05-10,Summer,UPI,78824.28,20314.21,3802.06,10686.86,2682.0,8998.74,107310.67
2690,660,259,154,2023-06-22,2023-08-09,2023-08-13,Monsoon,Credit Card,9193.44,27535.84,11408.29,6667.93,13073.62,92.82,67786.3
2691,91,439,59,2023-07-26,2023-08-28,2023-09-04,Monsoon,Debit Card,25941.02,22876.17,14340.67,24505.06,11469.54,3632.54,95499.92
2692,610,419,39,2024-06-04,2024-07-24,2024-07-28,Monsoon,Cash,10451.16,2553.9,4436.78,9154.49,1547.68,831.29,27312.72
2693,943,295,125,2023-10-21,2023-12-01,2023-12-08,Winter,UPI,13588.4,7537.13,4402.94,8639.34,1392.74,825.86,34734.69
2694,904,497,67,2023-06-30,2023-08-21,2023-08-25,Monsoon,Cash,47984.6,6448.7,4202.2,4943.31,564.0,6892.28,57250.53
2695,770,125,133,2024-04-19,2024-06-14,2024-06-18,Monsoon,Cash,4335.36,9640.26,3646.22,10622.62,3251.4,178.3,31317.56
2696,152,180,140,2023-01-20,2023-02-28,2023-03-05,Winter,Credit Card,17388.05,20433.27,15792.2,20579.39,5663.3,1135.14,78721.07
2697,469,222,89,2024-06-17,2024-06-25,2024-07-02,Monsoon,Cash,28093.45,15685.02,5335.08,6830.16,6396.24,1603.64,60736.31
2698,260,65,153,2023-04-01,2023-05-04,2023-05-09,Summer,Cash,120518.7,11198.93,8484.12,278.92,5899.36,7601.0,138779.03
2699,878,230,108,2023-03-17,2023-05-01,2023-05-05,Summer,Net Banking,48750.64,12803.91,3700.46,17820.9,5138.5,4906.08,83308.33
2700,426,249,115,2024-01-06,2024-01-28,2024-02-02,Winter,Net Banking,12052.85,9744.79,4666.81,9943.58,1450.92,642.61,37216.34
2701,462,434,137,2023-08-08,2023-09-05,2023-09-12,Autumn,Credit Card,171048.15,21641.45,4879.8,19254.22,2792.33,7239.81,212376.14
2702,656,426,160,2024-08-20,2024-10-15,2024-10-19,Autumn,Debit Card,45578.6,7598.18,8952.2,3896.45,2527.52,6197.23,62355.72
2703,957,383,15,2024-04-21,2024-06-11,2024-06-15,Monsoon,Net Banking,16691.08,8684.52,8667.57,15056.72,3870.0,605.95,52363.94
2704,347,354,69,2023-02-10,2023-04-01,2023-04-05,Summer,Credit Card,13854.8,7998.12,4593.99,9520.14,3231.21,1425.3,37772.96
2705,165,241,174,2024-10-28,2024-12-05,2024-12-12,Winter,Debit Card,35816.62,8485.43,3287.14,6722.51,3582.57,2675.39,55218.88
2706,970,368,141,2024-05-28,2024-07-27,2024-07-30,Monsoon,Net Banking,50723.13,10352.16,2182.81,8194.97,3965.68,4642.14,70776.61
2707,32,404,25,2024-05-27,2024-07-14,2024-07-18,Monsoon,UPI,58202.52,9442.34,6418.26,13864.93,6963.22,7019.02,87872.25
2708,293,101,188,2023-09-28,2023-11-02,2023-11-08,Autumn,Net Banking,13471.08,18391.88,4912.94,4030.82,4023.1,1577.99,43251.83
2709,698,270,58,2024-02-05,2024-02-16,2024-02-21,Winter,UPI,62755.4,6731.88,1258.52,1116.96,1175.66,6404.38,66634.04
2710,596,171,106,2024-01-10,2024-01-26,2024-01-30,Winter,Cash,16736.4,5500.06,2059.74,6987.55,1365.93,1072.2,31577.48
2711,488,272,11,2023-01-30,2023-02-07,2023-02-12,Winter,Credit Card,12601.35,2658.51,1253.25,2157.59,3474.89,581.94,21563.65
2712,755,297,146,2022-12-21,2023-01-25,2023-01-29,Winter,Debit Card,10698.24,3067.1,4948.9,5742.18,3006.38,1216.22,26246.58
2713,286,320,176,2022-12-16,2023-02-03,2023-02-08,Winter,Cash,11925.95,13122.56,8334.91,11037.11,1643.3,1241.97,44821.86
2714,587,434,137,2024-04-12,2024-05-02,2024-05-04,Summer,Credit Card,48870.9,2627.2,3213.19,9934.97,3669.88,1929.19,66386.95
2715,937,183,134,2023-06-18,2023-08-03,2023-08-06,Monsoon,Credit Card,12872.58,5143.74,4305.6,5628.82,3670.76,1894.92,29726.58
2716,377,309,94,2024-11-20,2024-12-22,2024-12-29,Winter,Cash,11748.31,22193.94,6722.54,34108.05,5455.02,332.86,79895.0
2717,692,107,110,2024-10-11,2024-11-28,2024-12-05,Autumn,UPI,5612.95,12809.46,3119.6,2999.1,1348.18,605.78,25283.51
2718,248,157,137,2024-05-11,2024-07-02,2024-07-05,Monsoon,Credit Card,37921.5,10346.65,7848.24,17484.0,4324.29,777.25,77147.43
2719,812,41,196,2023-12-18,2023-12-27,2024-01-01,Winter,Debit Card,45777.3,5183.12,4795.16,3300.07,1192.54,2915.0,57333.19
2720,633,311,36,2024-02-28,2024-04-22,2024-04-29,Summer,Cash,28407.19,6083.85,2863.41,3945.75,2454.23,1965.92,41788.51
2721,725,250,24,2023-06-17,2023-07-24,2023-07-31,Monsoon,Cash,16192.33,9478.65,2073.6,5945.13,3304.68,2076.74,34917.65
2722,991,224,88,2024-04-25,2024-05-16,2024-05-21,Summer,Cash,10376.0,5376.62,3466.31,520.09,563.04,590.5,19711.56
2723,893,439,59,2024-06-14,2024-07-28,2024-08-02,Monsoon,UPI,18529.3,7739.62,7994.78,2006.64,3217.2,612.58,38874.96
2724,682,264,144,2023-01-04,2023-01-10,2023-01-14,Winter,Credit Card,18787.88,6226.19,1031.81,8056.73,2483.73,379.47,36206.87
2725,795,412,198,2023-05-07,2023-05-15,2023-05-18,Summer,Net Banking,42573.36,3139.86,3116.44,996.9,2671.13,1417.8,51079.89
2726,367,163,96,2022-12-25,2023-01-12,2023-01-14,Winter,Credit Card,3592.46,2182.1,2910.42,6465.99,3115.0,213.21,18052.76
2727,864,116,76,2023-12-08,2023-12-27,2024-01-01,Winter,Credit Card,8206.55,27748.96,14024.15,25769.79,14237.47,853.14,89133.78
2728,282,291,153,2024-04-11,2024-05-12,2024-05-14,Summer,Net Banking,6437.52,7993.56,2054.49,18874.4,5939.5,676.13,40623.34
2729,871,500,84,2024-05-18,2024-06-07,2024-06-13,Monsoon,Net Banking,10234.02,10301.56,3635.86,834.27,3599.75,8.74,28596.72
2730,677,452,116,2023-10-30,2023-11-14,2023-11-16,Autumn,Cash,8149.62,5129.53,2938.06,15571.39,6880.57,827.92,37841.25
2731,268,8,117,2024-11-15,2024-12-03,2024-12-09,Winter,Net Banking,9041.64,21642.32,15789.25,21368.21,13474.39,71.88,81243.93
2732,938,333,112,2023-04-19,2023-05-09,2023-05-13,Summer,Cash,57216.8,6331.2,4338.16,8286.71,792.11,7123.92,69841.06
2733,729,437,161,2022-12-15,2023-01-10,2023-01-12,Winter,Credit Card,11553.1,3682.56,3985.44,9227.24,2977.06,991.56,30433.84
2734,336,313,124,2024-10-05,2024-12-02,2024-12-05,Winter,Net Banking,5413.02,3328.06,4121.84,7988.38,2959.74,222.5,23588.54
2735,950,388,112,2024-05-19,2024-06-20,2024-06-25,Monsoon,Credit Card,21693.95,8855.1,2026.67,5024.25,3618.33,1223.62,39994.68
2736,325,242,124,2024-04-20,2024-05-06,2024-05-10,Summer,Net Banking,37627.52,7189.49,4028.49,3867.9,3568.55,3741.63,52540.32
2737,709,257,2,2023-03-05,2023-04-25,2023-04-30,Summer,UPI,11950.1,32023.81,16269.26,26594.28,3807.94,1393.1,89252.29
2738,112,407,130,2023-02-05,2023-02-13,2023-02-17,Winter,Cash,23974.92,4252.74,2605.11,9984.32,6499.72,1187.91,46128.9
2739,933,251,88,2022-12-08,2023-01-13,2023-01-20,Winter,Cash,37640.89,15009.74,9659.78,17751.71,2838.57,4144.95,78755.74
2740,94,462,118,2024-05-11,2024-05-24,2024-05-30,Summer,UPI,31378.92,35610.41,14381.57,17772.67,9727.37,2494.79,106376.15
2741,63,359,13,2023-04-07,2023-05-03,2023-05-05,Summer,Debit Card,4480.3,4166.58,5484.94,7470.92,5756.72,118.8,27240.66
2742,523,130,46,2024-11-09,2024-12-02,2024-12-05,Winter,UPI,31585.95,6416.85,14048.92,23950.22,3266.61,710.06,78558.49
2743,929,475,177,2023-12-14,2024-01-22,2024-01-24,Winter,Net Banking,6462.18,5328.26,2117.46,9627.75,6580.55,213.22,29902.98
2744,369,296,50,2023-04-29,2023-06-20,2023-06-27,Monsoon,Net Banking,31257.59,15220.11,7897.59,13663.41,3190.22,569.66,70659.26
2745,471,402,16,2022-12-08,2023-02-01,2023-02-06,Winter,Net Banking,26440.55,5208.54,7502.49,17414.2,3435.04,3813.54,56187.28
2746,728,381,184,2023-10-29,2023-12-01,2023-12-06,Winter,Cash,11803.95,4378.16,3027.62,9739.19,1769.06,773.4,29944.58
2747,543,321,137,2024-04-21,2024-06-16,2024-06-18,Monsoon,Net Banking,3239.62,2283.61,1524.91,923.4,3041.45,387.97,10625.02
2748,182,284,14,2024-08-20,2024-10-19,2024-10-21,Autumn,UPI,4563.54,1615.9,4802.72,5918.7,1028.66,248.06,17681.46
2749,464,488,134,2024-02-13,2024-03-20,2024-03-26,Summer,Debit Card,5029.32,9533.02,9629.89,9277.34,7810.9,592.31,40688.16
2750,56,459,97,2023-04-19,2023-06-06,2023-06-08,Monsoon,UPI,4701.66,2779.03,4233.63,8081.33,2908.26,442.93,22260.98
2751,792,201,166,2023-07-18,2023-08-03,2023-08-10,Monsoon,Debit Card,32244.45,7093.54,2620.02,1290.52,2362.41,2006.93,43604.01
2752,761,8,117,2023-10-09,2023-11-05,2023-11-10,Autumn,Credit Card,7534.7,15193.72,7919.3,15749.9,1960.94,53.42,48305.14
2753,670,204,56,2024-08-14,2024-09-02,2024-09-06,Autumn,UPI,21188.96,10285.79,8171.99,11209.47,2903.65,1244.08,52515.78
2754,921,194,199,2024-10-23,2024-11-23,2024-11-26,Autumn,Cash,33149.37,3326.41,4220.79,3472.2,3508.78,4592.97,43084.58
2755,765,99,101,2023-01-10,2023-03-05,2023-03-09,Summer,Debit Card,18045.0,7884.9,2502.87,4881.77,3741.45,2190.8,34865.19
2756,634,76,107,2024-03-05,2024-03-12,2024-03-18,Summer,Credit Card,79879.08,6484.89,2072.93,6125.32,2457.02,11160.49,85858.75
2757,840,105,34,2024-08-08,2024-10-04,2024-10-10,Autumn,Debit Card,82465.38,8723.99,2150.03,1172.63,695.74,629.54,94578.23
2758,5,224,88,2024-02-23,2024-03-17,2024-03-20,Summer,Cash,6225.6,2541.47,1109.28,58.16,2007.08,210.25,11731.34
2759,832,161,135,2024-07-13,2024-09-01,2024-09-07,Autumn,Cash,16835.16,16680.27,8652.46,8936.98,1140.35,696.77,51548.45
2760,883,435,64,2024-07-30,2024-09-12,2024-09-14,Autumn,UPI,19798.66,1847.96,4534.31,9775.27,2724.08,2813.03,35867.25
2761,766,284,14,2023-09-04,2023-10-09,2023-10-11,Autumn,Debit Card,4563.54,2465.72,3119.07,236.01,3470.67,291.24,13563.77
2762,378,59,143,2023-10-29,2023-12-22,2023-12-24,Winter,UPI,1904.7,3763.4,4180.3,8971.06,913.94,178.05,19555.35
2763,950,487,80,2024-06-17,2024-07-11,2024-07-16,Monsoon,Debit Card,68593.75,9271.77,3031.77,2.38,1489.62,4987.26,77402.03
2764,25,196,182,2022-12-23,2023-01-17,2023-01-19,Winter,Net Banking,4589.74,1491.39,2258.94,1837.84,1796.58,96.41,11878.08
2765,550,185,194,2023-12-21,2024-01-02,2024-01-05,Winter,UPI,15701.52,2206.5,2872.46,918.71,2032.0,1201.51,22529.68
2766,689,390,24,2024-10-11,2024-12-01,2024-12-05,Winter,Credit Card,3606.48,3249.58,4461.81,7461.74,921.27,287.04,19413.84
2767,274,45,159,2024-06-14,2024-06-24,2024-06-28,Monsoon,Credit Card,5017.8,5526.11,9742.19,18726.43,1022.69,194.41,39840.81
2768,948,22,63,2024-11-07,2024-12-03,2024-12-08,Winter,Cash,5991.9,7027.8,4351.43,2162.69,3200.9,424.97,22309.75
2769,717,320,176,2023-12-08,2024-01-18,2024-01-24,Winter,UPI,14311.14,7032.66,3043.71,8373.65,1210.73,1217.92,32753.97
2770,155,346,192,2023-05-12,2023-05-20,2023-05-25,Summer,Credit Card,10265.45,5252.26,1794.78,8111.99,2036.28,228.99,27231.77
2771,850,417,90,2023-10-29,2023-11-16,2023-11-22,Autumn,UPI,85814.76,17081.7,3095.23,6258.75,7919.25,894.86,119274.83
2772,228,458,163,2024-05-11,2024-05-28,2024-06-02,Summer,UPI,24537.5,4056.72,2710.09,6779.89,1182.36,2421.07,36845.49
2773,923,379,35,2024-11-11,2024-12-12,2024-12-18,Winter,Credit Card,26825.52,11364.19,7229.86,10505.87,7151.07,3686.42,59390.09
2774,391,360,25,2023-04-15,2023-05-18,2023-05-24,Summer,Cash,20663.1,16420.88,9019.26,15621.11,2678.97,2088.38,62314.94
2775,48,66,82,2024-01-09,2024-03-05,2024-03-08,Summer,Debit Card,17613.15,9284.79,6778.81,9452.77,5681.07,273.83,48536.76
2776,584,198,130,2023-01-05,2023-01-11,2023-01-17,Winter,Debit Card,17806.5,26859.36,7322.48,873.03,5710.22,2069.43,56502.16
2777,560,470,157,2024-05-08,2024-06-14,2024-06-18,Monsoon,Net Banking,99128.88,2240.63,2998.58,1528.32,649.89,2381.95,104164.35
2778,323,245,170,2024-08-28,2024-09-14,2024-09-19,Autumn,Cash,11131.8,2717.08,1820.64,9955.65,1177.36,96.65,26705.88
2779,569,397,169,2023-06-20,2023-07-07,2023-07-09,Monsoon,Cash,2245.56,2381.18,1373.47,7971.42,2532.76,57.17,16447.22
2780,476,256,173,2024-02-01,2024-02-12,2024-02-18,Winter,Net Banking,9465.36,4247.48,1012.72,5070.09,2688.66,1130.27,21354.04
2781,850,462,118,2023-05-10,2023-06-13,2023-06-19,Monsoon,Debit Card,31378.92,15098.75,7201.37,17587.19,4811.1,2701.63,73375.7
2782,12,8,117,2024-04-03,2024-05-28,2024-06-03,Summer,Cash,9041.64,7139.32,9255.03,9726.87,1328.65,985.87,35505.64
2783,168,190,89,2024-02-17,2024-03-13,2024-03-19,Summer,Credit Card,69287.28,13601.22,8209.94,13552.31,5177.48,1629.46,108198.77
2784,293,52,77,2024-06-17,2024-07-20,2024-07-22,Monsoon,Debit Card,10677.2,2465.88,5814.79,9561.11,2565.74,1160.95,29923.77
2785,633,280,131,2024-11-03,2024-11-24,2024-11-28,Autumn,Cash,22372.52,7916.47,3203.92,445.26,3369.74,3172.98,34134.93
2786,919,484,114,2023-05-09,2023-06-09,2023-06-13,Monsoon,Cash,9353.68,4262.88,3768.2,9159.86,2720.41,542.83,28722.2
2787,188,52,77,2023-03-25,2023-05-14,2023-05-19,Summer,Net Banking,26693.0,9464.67,4561.41,12799.38,7189.0,1908.02,58799.44
2788,701,156,136,2023-04-11,2023-05-17,2023-05-24,Summer,Cash,41271.44,6462.81,6859.5,8012.37,1989.76,6039.84,58556.04
2789,795,172,167,2023-09-04,2023-09-15,2023-09-18,Autumn,Net Banking,4701.57,4807.29,4497.97,5275.03,580.94,700.27,19162.53
2790,83,171,106,2024-09-07,2024-10-16,2024-10-23,Autumn,Credit Card,29288.7,10740.27,7084.78,3605.16,1390.31,3596.13,48513.09
2791,997,497,67,2024-02-25,2024-03-22,2024-03-27,Summer,Debit Card,59980.75,4525.75,3376.8,2755.43,3029.12,2215.56,71452.29
2792,856,57,22,2023-05-27,2023-06-15,2023-06-22,Monsoon,Credit Card,34710.34,7194.5,4456.09,4775.93,2021.45,166.75,52991.56
2793,317,423,51,2023-12-26,2024-01-17,2024-01-24,Winter,Net Banking,8530.34,6157.2,1054.21,1149.3,2047.76,376.58,18562.23
2794,994,198,130,2024-01-01,2024-02-17,2024-02-21,Winter,Net Banking,11871.0,8115.34,3001.72,18059.18,5647.92,535.44,46159.72
2795,270,172,167,2024-06-09,2024-07-13,2024-07-16,Monsoon,Cash,4701.57,2303.95,3428.41,9939.76,1067.06,693.02,20747.73
2796,431,242,124,2023-06-28,2023-08-14,2023-08-16,Monsoon,Credit Card,18813.76,1943.3,4094.07,1042.13,2308.67,1236.89,26965.04
2797,947,476,30,2024-02-12,2024-03-22,2024-03-28,Summer,Debit Card,12188.82,11901.2,3464.59,8034.85,3420.11,1218.41,37791.16
2798,621,269,176,2023-01-25,2023-03-12,2023-03-16,Summer,Net Banking,8207.44,5895.1,3958.56,1867.16,1942.98,530.28,21340.96
2799,89,31,19,2024-02-05,2024-03-12,2024-03-16,Summer,Cash,19588.88,4159.5,8380.19,3613.88,5006.49,232.72,40516.22
2800,313,427,29,2023-11-30,2023-12-14,2023-12-19,Winter,Debit Card,11877.2,7201.72,1016.27,3987.89,683.0,137.45,24628.63
2801,842,220,123,2024-05-30,2024-06-28,2024-07-05,Monsoon,Credit Card,19583.62,17365.41,4924.36,5125.38,5834.09,1664.31,51168.55
2802,878,43,142,2022-12-15,2023-01-14,2023-01-18,Winter,Cash,19555.08,14476.07,4471.25,18855.35,7548.44,729.26,64176.93
2803,56,50,12,2024-09-28,2024-10-28,2024-10-31,Autumn,Net Banking,41979.36,4772.3,4448.78,6508.16,1046.95,5177.67,53577.88
2804,934,332,42,2023-02-23,2023-04-11,2023-04-18,Summer,Cash,36522.36,9491.42,4735.74,4577.49,3757.28,1082.01,58002.28
2805,512,397,169,2023-11-03,2023-12-04,2023-12-09,Winter,UPI,5613.9,15582.95,8287.05,10251.91,1567.72,631.13,40672.4
2806,61,322,199,2024-07-16,2024-07-25,2024-07-27,Monsoon,Net Banking,3030.32,2303.32,6616.41,4550.89,4927.78,162.55,21266.17
2807,974,12,184,2023-08-02,2023-09-05,2023-09-10,Autumn,UPI,7786.6,4339.0,4328.19,6463.6,3169.75,483.43,25603.71
2808,144,470,157,2024-04-04,2024-06-02,2024-06-06,Monsoon,Debit Card,99128.88,3706.69,4555.06,6719.11,1421.84,1214.73,114316.85
2809,422,8,117,2024-01-13,2024-02-23,2024-02-27,Winter,Debit Card,6027.76,6302.29,4929.23,9539.22,2381.2,450.76,28728.94
2810,368,307,100,2024-07-01,2024-08-11,2024-08-18,Monsoon,Debit Card,15117.34,14842.84,14020.38,24231.81,12908.21,371.09,80749.49
2811,809,494,162,2023-07-06,2023-07-25,2023-07-27,Monsoon,Credit Card,22326.3,2198.1,4765.69,7285.34,571.65,2206.51,34940.57
2812,643,495,137,2024-10-26,2024-12-15,2024-12-19,Winter,UPI,70609.68,5860.21,2149.07,2279.01,3011.46,1540.84,82368.59
2813,720,159,92,2024-04-15,2024-05-17,2024-05-22,Summer,UPI,72377.95,9086.16,1215.17,9971.17,3643.16,10238.86,86054.75
2814,133,135,188,2024-10-02,2024-10-24,2024-10-30,Autumn,Net Banking,39033.96,4353.06,4471.41,7387.47,2284.77,3873.12,53657.55
2815,303,53,99,2023-06-11,2023-07-14,2023-07-21,Monsoon,Credit Card,11559.45,7457.45,6771.49,8845.85,3041.03,1706.68,35968.59
2816,629,261,155,2022-12-05,2023-01-03,2023-01-10,Winter,UPI,9157.05,4876.91,1514.71,1266.47,1744.24,478.9,18080.48
2817,619,241,174,2023-11-04,2023-12-28,2023-12-31,Winter,UPI,15349.98,3820.73,1285.76,3423.87,1773.05,1298.04,24355.35
2818,582,46,118,2024-04-17,2024-05-08,2024-05-15,Summer,UPI,9169.72,12868.5,2401.11,1169.76,1015.85,1059.9,25565.04
2819,294,105,34,2024-10-13,2024-12-02,2024-12-07,Winter,Credit Card,68721.15,11440.52,1944.77,15359.74,2263.67,9689.58,90040.27
2820,246,303,188,2024-01-14,2024-02-08,2024-02-13,Winter,Cash,50056.15,29236.99,13043.84,9701.36,5909.45,154.3,107793.49
2821,484,108,133,2023-10-28,2023-12-05,2023-12-08,Winter,Credit Card,5947.56,4367.29,4176.59,1824.88,1579.99,135.77,17760.54
2822,996,338,18,2024-06-18,2024-07-09,2024-07-14,Monsoon,Cash,61306.95,6289.15,1869.64,4644.0,3900.56,476.81,77533.49
2823,60,190,89,2024-09-18,2024-11-01,2024-11-05,Autumn,Credit Card,46191.52,10495.38,8515.03,6926.94,2269.07,3074.86,71323.08
2824,184,478,40,2023-03-04,2023-04-05,2023-04-09,Summer,Net Banking,9292.32,2917.54,4831.13,4960.32,2338.47,355.9,23983.88
2825,503,21,62,2023-05-03,2023-06-15,2023-06-21,Monsoon,Net Banking,12805.86,7451.69,2315.25,7003.69,2781.19,1191.55,31166.13
2826,637,223,77,2023-08-03,2023-09-13,2023-09-15,Autumn,Cash,21927.4,1901.63,2108.44,1076.29,2876.02,1928.17,27961.61
2827,690,115,7,2024-10-26,2024-12-15,2024-12-21,Winter,Debit Card,42326.76,7745.77,2599.08,1468.07,2616.43,638.77,56117.34
2828,823,470,157,2024-03-30,2024-05-20,2024-05-26,Summer,UPI,148693.32,8987.04,9428.15,8926.66,6606.7,18538.51,164103.36
2829,506,491,90,2024-02-05,2024-02-24,2024-02-27,Winter,Debit Card,7210.71,3272.48,6462.71,10334.38,5776.6,77.05,32979.83
2830,682,110,95,2024-07-13,2024-08-11,2024-08-13,Monsoon,Cash,25469.2,3495.54,3997.76,8593.7,1828.11,2408.55,40975.76
2831,146,58,79,2023-08-19,2023-08-26,2023-08-29,Monsoon,Net Banking,7226.79,3877.55,2230.77,6108.06,2470.68,962.4,20951.45
2832,842,268,144,2024-07-10,2024-09-02,2024-09-04,Autumn,UPI,9543.48,2451.37,2701.7,5860.57,4130.24,933.13,23754.23
2833,896,333,112,2023-05-21,2023-07-04,2023-07-11,Monsoon,Credit Card,100129.4,12554.12,3353.51,8926.95,6553.5,14813.3,116704.18
2834,214,88,116,2024-06-10,2024-07-21,2024-07-28,Monsoon,Debit Card,16926.91,10943.63,4702.09,4979.39,2864.33,2014.59,38401.76
2835,794,96,90,2024-02-23,2024-03-11,2024-03-13,Summer,Credit Card,2172.48,3240.58,2391.65,6683.34,3158.78,67.26,17579.57
2836,504,69,173,2023-08-21,2023-09-15,2023-09-20,Autumn,Cash,14840.4,3946.11,1388.1,8611.15,1549.25,1456.15,28878.86
2837,275,415,186,2023-08-30,2023-10-19,2023-10-25,Autumn,Net Banking,23718.66,8937.84,2262.3,6785.32,3899.19,2703.04,42900.27
2838,668,197,15,2024-05-05,2024-05-22,2024-05-28,Summer,UPI,34032.72,5502.75,5937.84,16779.43,6120.68,3915.04,64458.38
2839,458,482,81,2024-06-17,2024-08-15,2024-08-18,Monsoon,Net Banking,2842.68,13952.67,3679.77,16009.15,5838.22,46.82,42275.67
2840,555,80,104,2023-05-20,2023-05-26,2023-05-29,Summer,Credit Card,4417.47,4438.64,2738.25,1305.8,566.29,235.32,13231.13
2841,108,141,82,2024-03-13,2024-04-14,2024-04-16,Summer,Cash,11548.44,4449.09,5219.39,9182.39,3635.06,16.55,34017.82
2842,95,369,40,2024-03-17,2024-04-08,2024-04-10,Summer,Credit Card,23798.1,1003.03,1741.48,6540.47,1697.58,1351.1,33429.56
2843,312,237,170,2024-03-21,2024-05-12,2024-05-17,Summer,Debit Card,11603.5,14289.09,6033.24,8578.93,7037.15,145.49,47396.42
